UserID,Title,ISBN,Rating
4,"Artemis: Virgin Goddess of the Sun & Moon--A Comprehensive Guide to the Greek Goddess of the Hunt, Her Myths, Powers & Mysteries",9781905297023,
4,Daughter of the Blood,9780451456717,
4,Ross Poldark,9781492622079,
4,The Four Agreements,9781878424501,
4,Secrets of Sant'Angelo,9780425207499,
4,The Whale Road,9780312361945,
4,The Black Company,,
4,Wicked Deeds on a Winter's Night,,
4,The Archer's Tale,9780060935764,
4,Dead Until Dark,9780441008537,
4,Enchantment,9780345482402,
4,The Queen's Gambit,9781400030606,
4,Stonehenge,9780060956851,
4,Club Dead,,
4,Romancing Mister Bridgerton,9780380820849,really liked it
4,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",9780307336798,
4,His Majesty's Dragon,9780345481283,
4,In the Forests of Serre,9780441011575,
4,Living Dead in Dallas,9781841493008,
4,The Chronicles of Narnia,9780066238500,
4,The Mists of Avalon,,
4,The Divine Comedy,9780679433132,
4,The Dragonbone Chair,9780756402693,
4,The Power of Now: A Guide to Spiritual Enlightenment,9781577314806,
4,The Duke and I,9780380800827,really liked it
4,An Offer From a Gentleman,,really liked it
4,Interview with the Vampire,9780345476876,
4,The Book Thief,,
4,Sharpe's Tiger,9780060932305,
4,The Pale Horseman,,really liked it
4,Scar Tissue,9781401307455,
4,The Blade Itself,9781473216785,
4,Women Who Run With the Wolves,9780345409874,
4,A Feast for Crows,9780553582024,
4,The Red Tent,9780312353766,
4,Dead as a Doornail,9780441013333,
4,"Blood Meridian, or the Evening Redness in the West",,
4,When He Was Wicked,9780060531232,really liked it
4,The Handmaid's Tale,,
4,Voyager,9780385335997,it was amazing
4,The Once and Future King,9780441627400,
4,Gates of Fire,9780553383683,
4,A Storm of Swords,9780553573428,
4,Definitely Dead,9780441014910,
4,Iron Kissed,9780441015665,it was amazing
4,Poison Study,9780778324331,
4,The Fiery Cross,9780440221661,really liked it
4,King's Dragon,9780886777715,
4,Warbreaker,,
4,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life",9781401307783,
4,Wizard's First Rule,9780765346520,
4,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,9780451528162,
4,Queen of Dragons,9780553805284,
4,It's in His Kiss,9780060531249,
4,A Game of Thrones,9780553588484,it was amazing
4,Ship of Magic,9780006498858,
4,The Golden Compass,9780679879244,
4,The Hobbit,,it was amazing
4,Wuthering Heights,,
4,City of Ashes,9781416914297,
4,The Art of Happiness,9781573221115,
4,Slaughterhouse-Five,9780385333849,
4,The Viking Way: Magic and Mind in Late Iron Age Scandinavia,9781842172605,
4,A Breath of Snow and Ashes,9780385340397,
4,The House of Medici: Its Rise and Fall,9780688053390,
4,Legend,,
4,Dead to the World,9780441012183,
4,The Picture of Dorian Gray,,
4,Blood of Elves,9780316029193,
4,Sword of Destiny,,
4,The Untethered Soul: The Journey Beyond Yourself,9781572245372,
4,American Gods,,
4,On the Way to the Wedding,9780060531256,
